1329;271
1329;503
1330;273
1330;38
1331;273
1331;270
1332;273
1332;272
1333;273
1333;350
1334;273
1334;351
1335;274
1335;34
1336;274
1336;51
1337;274
1337;1120
1338;274
1338;1121
1339;274
1339;1122
1340;275
1340;34
1341;275
1341;52
1342;275
1342;276
1343;275
1343;278
1344;275
1344;352
1345;276
1345;34
1346;276
1346;52
1347;276
1347;275
1348;276
1348;352
1349;276
1349;667
1350;277
1350;34
1351;277
1351;52
1352;277
1352;275
1353;277
1353;276
1354;277
1354;278
1355;278
1355;34
1356;278
1356;52
1357;278
1357;275
1358;278
1358;352
1359;278
1359;668
1360;279
1360;669
1361;279
1361;670
1362;279
1362;671
1363;279
1363;672
1364;279
1364;673
1365;280
1365;294
1366;280
1366;674
1367;280
1367;675
1368;280
1368;676
1369;280
1369;677
1370;281
1370;67
1371;281
1371;867
1372;281
1372;1123
1373;281
1373;1124
1374;281
1374;1125
1375;282
1375;4
1376;282
1376;74
1377;282
1377;1126
1378;282
1378;1127
1379;282
1379;1128
1380;283
1380;76
1381;283
1381;284
1382;283
1382;1129
1383;283
1383;1130
1384;283
1384;1131
1385;284
1385;76
1386;284
1386;121
1387;284
1387;285
1388;284
1388;305
1389;284
1389;306
1390;285
1390;76
1391;285
1391;121
1392;285
1392;284
1393;285
1393;306
1394;285
1394;353
1395;286
1395;76
1396;286
1396;284
1397;286
1397;354
1398;286
1398;355
1399;286
1399;356
1400;288
1400;81
1401;288
1401;285
1402;288
1402;353
1403;288
1403;354
1404;288
1404;357
1405;290
1405;7
1406;290
1406;8
1407;290
1407;455
1408;290
1408;504
1409;290
1409;505
1410;291
1410;82
1411;291
1411;164
1412;291
1412;292
1413;291
1413;358
1414;291
1414;678
1415;292
1415;82
1416;292
1416;290
1417;292
1417;291
1418;292
1418;293
1419;292
1419;358
1420;293
1420;82
1421;293
1421;290
1422;293
1422;291
1423;293
1423;292
1424;293
1424;358
1425;294
1425;30
1426;294
1426;48
1427;294
1427;346
1428;294
1428;367
1429;294
1429;368
1430;295
1430;35
1431;295
1431;54
1432;295
1432;91
1433;295
1433;92
1434;295
1434;296
1435;296
1435;35
1436;296
1436;91
1437;296
1437;92
1438;296
1438;295
1439;296
1439;506
1440;298
1440;63
1441;298
1441;359
1442;298
1442;360
1443;298
1443;361
1444;298
1444;362
1445;299
1445;15
1446;299
1446;104
1447;299
1447;178
1448;299
1448;179
1449;299
1449;507
1450;301
1450;15
1451;301
1451;107
1452;301
1452;508
1453;301
1453;509
1454;301
1454;510
1455;302
1455;8
1456;302
1456;210
1457;302
1457;479
1458;302
1458;481
1459;302
1459;511
1460;303
1460;21
1461;303
1461;23
1462;303
1462;363
1463;303
1463;364
1464;303
1464;365
1465;305
1465;28
1466;305
1466;76
1467;305
1467;78
1468;305
1468;81
1469;305
1469;679
1470;306
1470;76
1471;306
1471;121
1472;306
1472;284
1473;306
1473;285
1474;306
1474;353
1475;307
1475;63
1476;307
1476;97
1477;307
1477;100
1478;307
1478;308
1479;307
1479;1132
1480;308
1480;63
1481;308
1481;99
1482;308
1482;100
1483;308
1483;307
1484;308
1484;366
1485;309
1485;29
1486;309
1486;143
1487;309
1487;145
1488;309
1488;147
1489;309
1489;310
1490;310
1490;145
1491;310
1491;147
1492;310
1492;1133
1493;310
1493;1134
1494;310
1494;1135
1495;311
1495;18
1496;311
1496;152
1497;311
1497;680
1498;311
1498;681
1499;311
1499;682
1500;313
1500;7
1501;313
1501;8
1502;313
1502;160
1503;313
1503;683
1504;313
1504;684
1505;314
1505;160
1506;314
1506;161
1507;314
1507;312
1508;314
1508;313
1509;314
1509;512
1510;315
1510;8
1511;315
1511;450
1512;315
1512;685
1513;315
1513;686
1514;315
1514;687
1515;316
1515;346
1516;316
1516;405
1517;316
1517;1136
1518;316
1518;1137
1519;316
1519;1138
1520;317
1520;987
1521;317
1521;1046
1522;317
1522;1047
1523;317
1523;1048
1524;317
1524;1049
1525;318
1525;346
1526;318
1526;367
1527;318
1527;368
1528;318
1528;369
1529;318
1529;370
1530;319
1530;111
1531;319
1531;158
1532;319
1532;181
1533;319
1533;1139
1534;319
1534;1140
1535;320
1535;98
1536;320
1536;118
1537;320
1537;119
1538;320
1538;184
1539;320
1539;185
1540;321
1540;78
1541;321
1541;113
1542;321
1542;128
1543;321
1543;187
1544;321
1544;322
1545;322
1545;23
1546;322
1546;78
1547;322
1547;187
1548;322
1548;321
1549;322
1549;1141
1550;324
1550;215
1551;324
1551;513
1552;324
1552;514
1553;324
1553;515
1554;324
1554;516
1555;325
1555;215
1556;325
1556;323
1557;325
1557;371
1558;325
1558;372
1559;325
1559;373
1560;326
1560;215
1561;326
1561;1142
1562;326
1562;1143
1563;326
1563;1144
1564;326
1564;1145
1565;327
1565;329
1566;327
1566;688
1567;327
1567;689
1568;327
1568;690
1569;327
1569;691
1570;329
1570;217
1571;329
1571;327
1572;329
1572;688
1573;329
1573;1146
1574;329
1574;1147
1575;330
1575;217
1576;330
1576;374
1577;330
1577;375
1578;330
1578;376
1579;330
1579;377
1580;331
1580;33
1581;331
1581;93
1582;331
1582;151
1583;331
1583;517
1584;331
1584;518
1585;332
1585;227
1586;332
1586;378
1587;332
1587;379
1588;332
1588;380
1589;332
1589;381
1590;333
1590;336
1591;333
1591;338
1592;333
1592;342
1593;333
1593;479
1594;333
1594;481
1595;334
1595;228
1596;334
1596;455
1597;334
